event_value_EUR,case_vendor,case_PR_NPR,case_product_type,case_product_specific,rework_activities,payment_block,automation,avg_vendor_workload,throughput
514.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.583333333333334,166
73.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.583333333333334,166
394.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.583333333333334,166
27.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.583333333333334,166
350.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.583333333333334,166
964.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.583333333333334,166
283.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,5.285714285714286,201
333.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,5.285714285714286,201
436.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,5.285714285714286,201
2414.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,1.0,201
416.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,7.766666666666667,222
193.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,10.28813559322034,245
72.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,10.28813559322034,245
152.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,10.28813559322034,245
39.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,10.28813559322034,245
228.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,7.365079365079365,245
56.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,7.365079365079365,245
37.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,7.365079365079365,245
148.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,7.365079365079365,245
37.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,7.365079365079365,245
74.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,7.11864406779661,222
37.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,7.365079365079365,245
112.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,7.365079365079365,245
1242.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,10.464285714285714,201
4432.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,10.464285714285714,201
631.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,16.75581395348837,173
473.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,16.75581395348837,173
2.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,9.897435897435898,194
58.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,9.897435897435898,194
98.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,9.897435897435898,194
29.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,9.897435897435898,194
126.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,1,16.666666666666664,4.350877192982456,245
565.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,1,16.666666666666664,4.350877192982456,245
289.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,4.181818181818182,245
878.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,4.181818181818182,245
405.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,4.181818181818182,245
4898.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,4.181818181818182,245
140.0,_other_vendor,_NPR,Sales,Products for Resale,2.0,1,16.666666666666664,1.7777777777777777,229
506.0,_other_vendor,_NPR,Sales,Products for Resale,2.0,1,16.666666666666664,1.7777777777777777,229
187.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,1,20.0,5.0,201
892.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,1,20.0,5.0,201
924.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,20.0,5.0,201
160.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,1,20.0,5.0,201
288.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,6.982758620689655,201
202.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,6.982758620689655,201
419.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,2.1041666666666665,201
332.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,2.1041666666666665,201
219.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
338.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
1860.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
144.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
747.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
963.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
377.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
88.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
478.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
380.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
161.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
127.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
63.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
262.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
458.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
177.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
45.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
77.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
88.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
73.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
23.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.83823529411765,245
55.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
110.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
92.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
774.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
90.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
31.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
31.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
63.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
31.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
63.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
372.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
34.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
136.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
95.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
136.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
33.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
105.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
475.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
154.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
132.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
88.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
35.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
212.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
325.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
372.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
66.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
238.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
46.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
45.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
176.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,38.19101123595506,245
12.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
17.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
4.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
8.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
5.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
7.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
308.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
155.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
14.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
72.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
788.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
95.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
414.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
314.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
146.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
118.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
193.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
795.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
1829.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
1905.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,12.5,27.525,201
457.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
394.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.525,201
19.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,1,20.0,5.46875,173
19.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,1,20.0,5.46875,173
19.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,1,20.0,5.46875,173
29.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,1,20.0,5.46875,173
29.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,1.0,1,16.666666666666664,5.46875,173
9.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,1,20.0,5.46875,173
19.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,1,20.0,5.46875,173
607.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,1,20.0,5.46875,173
958.0,_other_vendor,PR,Packaging,Labels,1.0,0,0.0,2.5609756097560976,245
1505.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,31.590476190476192,201
4430.0,_other_vendor,PR,Packaging,Containers,1.0,1,14.285714285714285,9.51685393258427,245
1213.0,_other_vendor,PR,Packaging,Containers,0.0,1,16.666666666666664,9.51685393258427,245
2699.0,_other_vendor,PR,Packaging,Containers,0.0,1,16.666666666666664,9.51685393258427,245
15198.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,2.2093023255813957,245
1720.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.2105263157894737,201
707.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,6.535714285714286,222
44.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,4.423076923076923,201
224.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,4.423076923076923,201
878.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,4.423076923076923,201
47.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,4.423076923076923,201
928.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,6.894736842105263,201
928.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,6.894736842105263,201
1226.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,20.0,6.894736842105263,201
790.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,6.894736842105263,201
835.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,6.894736842105263,201
246.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,17.46808510638298,201
13019.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,1.3478260869565215,245
187.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,18.22222222222222,245
257.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,18.22222222222222,245
352.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,18.22222222222222,245
88.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,16.666666666666664,18.22222222222222,245
193.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,18.22222222222222,245
335.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,18.22222222222222,245
191.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,18.22222222222222,245
158.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,18.22222222222222,245
107.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,18.22222222222222,245
1078.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,18.22222222222222,245
323.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,18.22222222222222,245
115.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,18.22222222222222,245
468.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,18.22222222222222,245
107.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,18.22222222222222,245
454.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,18.22222222222222,245
1186.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.169491525423729,245
157.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,17.984126984126984,245
187.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,17.984126984126984,245
217.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,17.984126984126984,245
199.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,17.984126984126984,245
219.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,17.984126984126984,245
193.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,17.984126984126984,245
215.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,17.984126984126984,245
539.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,17.984126984126984,245
539.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,17.984126984126984,245
115.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,17.984126984126984,245
156.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,17.984126984126984,245
215.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,17.984126984126984,245
34208.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,1,16.666666666666664,2.135593220338983,245
25859.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.071428571428572,236
9353.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,3.071428571428572,236
281.0,_other_vendor,PR,Packaging,Labels,1.0,1,16.666666666666664,6.552631578947368,245
89.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,56.68421052631579,245
321.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,56.68421052631579,245
1210.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,56.68421052631579,245
302.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,56.68421052631579,245
89.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,56.68421052631579,245
363.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,56.68421052631579,245
1056.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,56.68421052631579,245
51.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,56.68421052631579,245
784.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,56.68421052631579,245
160.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,56.68421052631579,245
160.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,56.68421052631579,245
435.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.246575342465754,201
145.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.246575342465754,201
145.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.246575342465754,201
145.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.246575342465754,201
349.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,10.2,244
188.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,10.2,244
335.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,10.2,244
5344.0,_other_vendor,PR,Packaging,Containers,1.0,1,16.666666666666664,8.296296296296296,244
846.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,8.296296296296296,244
1752.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.1111111111111112,244
1310.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,7.872093023255814,244
3141.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,1.6666666666666667,244
870.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,1.5217391304347827,244
1641.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,1.5714285714285714,228
1878.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,2.0526315789473686,244
5910.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,2.0526315789473686,244
8840.0,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,2.0526315789473686,244
900.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,2.0526315789473686,244
560.0,_other_vendor,PR,Packaging,_other_specific_type,1.0,0,0.0,1.0,244
11033.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,1.0,244
1134.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,1.3846153846153846,200
9118.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,1.3846153846153846,200
1528.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,4.047619047619048,244
3957.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,4.047619047619048,244
6139.0,_other_vendor,PR,Packaging,_other_specific_type,1.0,0,0.0,4.047619047619048,244
1227.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,4.047619047619048,244
554.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,4.222222222222222,172
5795.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0,200
144.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
43.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
86.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
144.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
144.0,_other_vendor,PR,Packaging,Labels,0.0,0,40.0,12.644444444444444,132
43.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
218.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
218.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.23404255319149,139
20.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
20.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
144.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
288.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
144.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
144.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.23404255319149,139
577.0,_other_vendor,PR,Packaging,Labels,0.0,0,60.0,12.644444444444444,132
288.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
1010.0,_other_vendor,PR,Packaging,Labels,0.0,0,40.0,12.644444444444444,132
129.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
144.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
43.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
43.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.23404255319149,139
812.0,_other_vendor,PR,Packaging,Labels,0.0,0,40.0,12.644444444444444,132
144.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
43.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
86.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
86.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
288.0,_other_vendor,PR,Packaging,Labels,0.0,0,16.666666666666664,12.644444444444444,132
433.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
721.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.644444444444444,132
768.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,1.0909090909090908,111
193.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,15.564102564102564,111
905.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,15.564102564102564,111
158.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,15.564102564102564,111
3139.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,2.9615384615384617,155
659.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,45.05263157894737,155
3139.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,45.05263157894737,155
135.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,45.05263157894737,155
58.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,45.05263157894737,155
23.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,45.05263157894737,155
266.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,45.05263157894737,155
83.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,45.05263157894737,155
463.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,15.655172413793103,155
87.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,15.655172413793103,155
303.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,15.655172413793103,155
80.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,15.655172413793103,155
123.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,15.655172413793103,155
103.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,15.655172413793103,155
85.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,15.655172413793103,155
105.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,15.655172413793103,155
567.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.425531914893615,132
702.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.425531914893615,132
682.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.425531914893615,132
36.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.425531914893615,132
714.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.425531914893615,132
850.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,31.425531914893615,132
75.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.425531914893615,132
205.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.425531914893615,132
42.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.425531914893615,132
851.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.425531914893615,132
24.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.425531914893615,132
24.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.425531914893615,132
351.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,31.425531914893615,132
853.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.425531914893615,132
853.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.425531914893615,132
27.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.425531914893615,132
73.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.425531914893615,132
73.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.425531914893615,132
5268.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,4.375,111
8310.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,1.1666666666666667,111
28370.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,3.264705882352941,111
422.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,38.333333333333336,111
61.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,38.333333333333336,111
428.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,38.333333333333336,111
81.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,38.333333333333336,111
120.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,38.333333333333336,111
176.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,38.333333333333336,111
92.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,38.333333333333336,111
167.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,38.333333333333336,111
1437.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,38.333333333333336,111
